id,xcentroid,ycentroid,sky_centroid,sky_centroid_icrs,source_sum,source_sum_err,background_sum,background_mean,background_at_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,min_value,max_value,minval_xpos,minval_ypos,maxval_xpos,maxval_ypos,area,equivalent_radius,perimeter,semimajor_axis_sigma,semiminor_axis_sigma,orientation,eccentricity,ellipticity,elongation,covar_sigx2,covar_sigxy,covar_sigy2,cxx,cxy,cyy,gini,aperture_sum_001,aperture_sum_023,aperture_sum_024,aperture_sum_025,aperture_sum_026,aperture_sum_027,aperture_sum_028,aperture_sum_029,aperture_sum_022,aperture_sum_030,aperture_sum_032,aperture_sum_033,aperture_sum_034,aperture_sum_035,aperture_sum_036,aperture_sum_037,aperture_sum_038,aperture_sum_031,aperture_sum_021,aperture_sum_020,aperture_sum_019,aperture_sum_002,aperture_sum_003,aperture_sum_004,aperture_sum_005,aperture_sum_006,aperture_sum_007,aperture_sum_008,aperture_sum_009,aperture_sum_010,aperture_sum_011,aperture_sum_012,aperture_sum_013,aperture_sum_014,aperture_sum_015,aperture_sum_016,aperture_sum_017,aperture_sum_018,aperture_sum_039,aperture_sum_040
58,381.0,943.0,"3.5906317222721884,-30.389883651658423","3.590628689454705,-30.389885828283983",2.8456626,None,None,None,None,377.0,384.0,938.0,947.0,0.01968043,0.09362787,377.0,942.0,381.0,943.0,66.0,4.583497844237541,27.31370849898476,2.294143951589801,1.727766108141603,-72.24617184335166,0.6578829629332613,0.2468798189650253,1.3278093260304762,3.196979172448628,-0.6615215550051171,5.051293022610219,0.321507664476708,0.08420982477108101,0.20348320766857855,0.2512545711739587,0.24837151972476063,2.8573564521187915,2.8520420375730833,2.843726211972646,2.855379257344465,2.9145507314352024,3.0148819585860753,3.160739018421893,2.8792178526240724,3.33855780047311,3.9668781272725617,4.4120575340179435,4.926569724915222,5.522524214820063,6.235331344610991,7.07069192800072,8.128015954982295,3.594996852388004,2.920632441737469,2.9693624305111337,3.015027864436499,0.8464500338881642,1.5411940639295953,2.1579360724070975,2.6140403040504,2.9274110680533134,3.120314123534983,3.226237974254201,3.276264315901588,3.3130525142711233,3.3163429459034557,3.299736833807526,3.2737494334071453,3.248282293582107,3.206757339621738,3.1564137504482686,3.0924122419907665,3.0474221439890092,9.406172937551077,10.895494738661856
18,59.0,276.0,"3.5968711873767027,-30.400973184881266","3.5968681561746627,-30.400975360888772",2.7588613,None,None,None,None,52.0,62.0,273.0,282.0,0.019529462,0.061841723,58.0,273.0,59.0,276.0,77.0,4.950743503369154,33.798989873223334,2.615119301749025,1.9623309242835116,35.01579431571094,0.6610076958748389,0.2496208784925874,1.3326596800709647,5.855017971280724,1.4042322348800214,4.834573647498964,0.1835822432088851,-0.10664522767125999,0.2223313598195179,0.20616558351100786,0.1770593575611829,5.85379492793038,5.963403760311423,6.050834055181946,6.143663224128311,6.225832717479778,6.340234852994161,6.477937975954005,5.741044109199426,6.628944329843971,6.974565165674939,7.143646293280121,7.299505314692604,7.483048314710384,7.699603781070216,7.927796273101077,8.212866162456201,6.79196607965422,5.607006500613218,5.455903182090172,5.291273548473444,0.6434314168558835,1.2393154673444782,1.8277723680671347,2.3566409588835566,2.7895512045037045,3.1205461208317535,3.3724966217509866,3.57818983843751,3.7578747478823837,3.9123771462379233,4.056206101868172,4.195167529588105,4.367145203614875,4.553081234276149,4.771001684238191,4.989844320119364,5.150989972964075,8.48658220657435,8.802012609308896
27,226.0,385.0,"3.5936122191042323,-30.399170965026023","3.5936091875896046,-30.399173141356354",2.4662235,None,None,None,None,223.0,231.0,379.0,391.0,0.019364432,0.05383822,226.0,391.0,226.0,385.0,86.0,5.232078956954491,36.79898987322333,2.8343073970851673,2.080664220794808,81.7060784706966,0.679041695936587,0.2659002961589185,1.362212782225125,4.406240774524543,0.5287375117627285,7.956221246342817,0.2287752048238643,-0.030406905189365,0.12669816543355594,0.1671562272231157,0.13863610715569377,6.472833660664142,6.601696925692522,6.72633644091057,6.857719913863322,6.9756023182387406,7.101470926186478,7.258774137699762,6.330720502682241,7.434960965776728,7.826987822912361,8.064558659305487,8.356834304840334,8.658624571929366,8.997783729844986,9.356187182267252,9.706390936204638,7.616975756494298,6.192006228847257,6.035107897485287,5.855432967378833,0.48867405690853477,0.942342031630408,1.419524129569788,1.8702301805915769,2.305112047231787,2.716552387888726,3.0934911692300364,3.4831814611096643,3.8403471112681435,4.140749614718336,4.409217699050149,4.657164527607845,4.890817743869443,5.115264241916276,5.321704382796713,5.513525595771728,5.689795261766496,10.025396964845747,10.32643160312465
47,728.0,827.0,"3.583977436496485,-30.39182834800201","3.5839744037895964,-30.39183052528667",2.4004996,None,None,None,None,719.0,731.0,820.0,832.0,0.019342395,0.030987808,731.0,831.0,728.0,827.0,103.0,5.725898905580716,43.384776310850235,3.5938677252607016,2.2644666084863005,47.39082826848238,0.7765206468450527,0.3699081931786917,1.5870703113008362,8.697244749063259,3.880485284708409,9.346449498556723,0.14112067482217514,-0.11718176021817352,0.13131842720285974,0.07662712830002366,0.07485695164984027,7.044670160614771,7.2289416859729965,7.407979882888458,7.594000746391643,7.812378944293567,8.051731212669804,8.308265532388111,6.865164767860511,8.581550987232722,9.112578239669801,9.396894642727347,9.707755052361744,10.109659036849738,10.600674076261456,11.029132104678062,11.407313483759086,8.831293724320279,6.675750624136231,6.478507649840196,6.266051935693381,0.2752672360631613,0.5719448370267735,0.9380921678579512,1.351679520794495,1.785397724138055,2.2170094652351997,2.630825762284723,3.0439465620017723,3.4731777732706264,3.893808572098997,4.285209798665019,4.62444159533587,4.95883231452795,5.25524325326179,5.530169436421463,5.788757547084796,6.032888706987293,11.760482745344817,12.111460893176194
41,737.0,604.0,"3.583751995557199,-30.39551556853732","3.5837489633361383,-30.39551774584431",2.3730438,None,None,None,None,731.0,741.0,599.0,610.0,0.019347155,0.045210827,733.0,602.0,737.0,604.0,89.0,5.322553886092406,34.798989873223334,2.8068003070416503,2.2704961451429515,67.38830825237415,0.5879092984216447,0.19107314494487848,1.236205713471904,5.557683960550523,0.9664632144655884,7.475596748167582,0.18406927338060208,-0.04759384103466192,0.13684510852572662,0.1380495823899714,0.10317970987976446,7.846817161732176,8.339682287544573,8.815269457609286,9.275990983568477,9.719277448224144,10.198615761400681,10.691983715028435,7.337138254170119,11.191683626006288,12.112432591406755,12.605826275887623,13.095308386236866,13.516258355375662,13.857650361976312,14.196395269938712,14.535469766699748,11.675582378612681,6.8341872842383005,6.364406349613482,5.896207864035176,0.36625732333249117,0.7032763207026993,1.062917818149673,1.4052024233126361,1.7164138088007606,2.0188178423083794,2.3045203425913634,2.5719046996049744,2.83744223407799,3.1035393559018387,3.39168345309435,3.6895786029086146,3.9985461068135084,4.325997841940758,4.660961168050263,5.024889838734504,5.439229066396088,14.830503210543242,15.103343696982861
17,120.0,238.0,"3.595637722407724,-30.401601536222458","3.595634691261867,-30.401603712352152",2.2232406,None,None,None,None,118.0,127.0,234.0,245.0,0.019380877,0.050148375,122.0,244.0,120.0,238.0,74.0,4.853342309955121,32.970562748477136,3.1883872826601376,1.6062587455717747,55.82217278957191,0.86382961477575,0.4962159226053493,1.984977383905342,4.973961550087528,3.5254425514019463,7.771919071867181,0.29631601381491074,-0.26882551763728546,0.18963970748559,0.15651669796885034,0.13019258323035665,3.20239050944091,3.245163018883881,3.2664242620158017,3.2619408994851025,3.2077810734036287,3.153498435618527,3.0988311466327723,3.1448896442652305,3.077247393824628,2.9760300740672925,2.909746776478517,2.9262338572563245,2.9841145498417205,3.0395496544305303,3.1355221216891884,3.2650485503635913,3.036652083497925,3.1301708887461626,3.0999662995672397,3.0798840259887355,0.45962018926473713,0.8761056852879572,1.302834104205929,1.6946159840351107,2.025295452246377,2.2991247534671304,2.524443853407244,2.706784423238781,2.8415492342627138,2.940089345941274,3.0174794841373638,3.051836879463753,3.079271306050015,3.093172590783599,3.0944942840652363,3.0970527850860767,3.0817347959568124,3.4453569299942046,3.643969120116271
35,375.0,520.0,"3.5907563496852997,-30.396921413589823","3.590753317807519,-30.39692359020304",1.8802038,None,None,None,None,370.0,379.0,516.0,524.0,0.019359134,0.047925077,373.0,516.0,375.0,520.0,65.0,4.54864184146723,29.31370849898476,2.2496500942223165,1.983993414864821,41.378923272152186,0.47141406798719815,0.11808799956925331,1.1338999803966567,4.5694690284178865,0.5578615524987032,4.427686388243566,0.2222626312417679,-0.056007479145859816,0.22937988840641782,0.15201601652529054,0.1180136489712915,3.0727510687190325,3.0519281554786506,3.036869522566505,3.0341198975653256,3.0209619297269263,3.0350491240505733,3.064866304869806,3.0949264839850947,3.1100795058777777,3.307877066738442,3.483056949712079,3.7387489973603323,4.051459098996286,4.324533770218352,4.522935482722911,4.706606201116308,3.1889642175157,3.0950786493240248,3.088679196629604,3.098201632446923,0.42137186214674,0.8114243733925354,1.1987799074809484,1.557572004903975,1.8521146032710312,2.0856794036957997,2.2747756822448597,2.4431752407877614,2.5902033218665212,2.7051557727153894,2.8048926902486806,2.90275017117637,2.9808882839037025,3.015803325490804,3.0572562758553197,3.0736079705391983,3.0927560984583025,4.902228446441349,5.093180163961371
9,939.0,155.0,"3.579829918403726,-30.40295207260804","3.579826887085287,-30.402954250303495",1.8138753,None,None,None,None,936.0,944.0,153.0,163.0,0.01934997,0.040406045,936.0,157.0,939.0,155.0,72.0,4.787307364817192,32.970562748477136,2.69380658026883,2.0361180289966634,71.4371721374166,0.6547429650190724,0.24414839435373714,1.3230110150324905,4.461036576608431,0.9387903149990053,6.941333943296473,0.23073008219442906,-0.06241081852926579,0.14828494701472322,0.10453155496765085,0.09234019389403117,10.75046325452385,11.59520334186119,12.518490822585973,13.483629080396687,14.523228278413832,15.648946364332502,16.83166445332474,9.970705614200265,18.107972402724258,20.88186335862871,22.34612173936815,23.88672408111155,25.519559367235065,27.22282494133087,29.04693841559929,31.03799199827231,19.457661888233933,9.258771587366583,8.584997294226834,7.934450884854844,0.30486965492744267,0.5643972728273099,0.8691645157687258,1.2207767327928107,1.6063244284376308,2.0148359825918676,2.447294668999934,2.8838954433045028,3.3228995580177454,3.75044081867614,4.178411391691699,4.6256727279366405,5.092446065737503,5.575201800925603,6.099490807984297,6.678595074602515,7.291557123031181,33.21321715012357,35.51390538175755
3,649.0,61.0,"3.5854550835990606,-30.404575070401396","3.5854520526221614,-30.404577247539695",1.7705028,None,None,None,None,644.0,653.0,56.0,66.0,0.019333474,0.046642058,650.0,66.0,649.0,61.0,64.0,4.51351666838205,29.72792206135785,2.322373925733415,1.9939128755666307,7.916940169461731,0.5127019140957642,0.14143331809198434,1.1647318968605598,5.366524018605042,0.1934135209201105,4.002585187671782,0.18666544696799353,-0.018040151371871968,0.25027439957625885,0.1545575282018445,0.1019013382879726,1.312741657195474,1.247575089884414,1.1712593161871965,1.0913901221455866,0.9743636569782339,0.8418379714777267,0.7119665736438172,1.387067634488961,0.5839581759220067,0.3363557027800397,0.19011855112832166,0.04817234095860101,-0.09709212782154708,-0.24046627222091388,-0.3891180235179803,-0.5583108901094747,0.4730789288284498,1.457553805925155,1.5471176553133965,1.6311789630569606,0.35233453979253626,0.6280727336743619,0.875530788902233,1.0736080680412816,1.2374024185271137,1.361060173991995,1.4510743901396852,1.5349793699566154,1.6069245930698504,1.6551309037694546,1.6815628724967073,1.677517696469045,1.672073309812542,1.6605492492611305,1.6562422066620641,1.6638740630615665,1.6559374170561512,-0.7066726592651094,-0.8825596302894851
16,409.0,231.0,"3.5901298145508944,-30.401744009497907","3.5901267833012516,-30.401746186173177",1.4331446,None,None,None,None,398.0,413.0,223.0,239.0,0.019368509,0.03632553,410.0,236.0,409.0,231.0,65.0,4.54864184146723,42.10660171779821,4.940555526257523,1.6585834139298998,46.97151991957061,0.9419661460835987,0.6642921215812589,2.9787802559481857,12.835334253443726,10.80346148864944,14.324653595553377,0.21333294223773733,-0.3217856837307536,0.19115293801882566,0.07247381941413321,0.06188729737994182,5.976255453094346,6.3568532581055734,6.741564793485608,7.069189177740089,7.418713665814241,7.788872609589504,8.17550089018939,5.5549777358380865,8.52748910196621,9.240214769568098,9.506241778058737,9.742166989109101,9.986407711862384,10.222682959260666,10.421256341168466,10.62432918020265,8.898944917765242,5.099077643424788,4.647859368145838,4.20266813126382,0.19015389610715105,0.3283792375836633,0.4655467158764415,0.609695549156718,0.7745150285668587,0.944429050711916,1.1270242015097107,1.3064049395047013,1.4904464380902347,1.7022225026371025,1.9396686411787751,2.199965884527974,2.4820243909710324,2.7765077309103354,3.0702756841859618,3.402493564629671,3.786489582580451,10.852151784806225,11.046388972352744
